source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for iPhone,At the request of the Governor of Texas I have signed the Disaster Proclamation which unleashes the full force of government help!,08-26-2017 01:46:26,29500,140436,false,901259509632573440
Twitter for iPhone,Storm turned Hurricane is getting much bigger and more powerful than projected. Federal Government is on site and ready to respond. Be safe!,08-25-2017 22:12:11,21047,104230,false,901205593054162945
Twitter for iPhone,Just arrived at Camp David where I am monitoring the path and doings of Hurricane Harvey (as it strengthens to a Class 3). 125 MPH winds!,08-25-2017 21:12:08,11585,66588,false,901190479798312961
Twitter for iPhone,Just arrived at Camp David where I am closely watching the path and doings of Hurricane Harvey as it strengthens to a Category 3. BE SAFE!,08-25-2017 21:03:11,10741,61805,false,901188228174184448
Twitter for iPhone,I encourage everyone in the path of #HurricaneHarvey to heed the advice &amp; orders of their local and state officials. https://t.co/N6uEWCZUrv,08-25-2017 19:18:49,12935,52857,false,901161964994539520
Twitter for iPhone,Received a #HurricaneHarvey briefing this morning from Acting @DHSgov Secretary Elaine Duke @FEMA_Brock @TomBossert45 and COS John Kelly. https://t.co/cnkRZd6D6Z,08-25-2017 16:02:33,8523,39543,false,901112569322237952
Twitter for iPhone,I have spoken w/ @GovAbbott of Texas and @LouisianaGov Edwards. Closely monitoring #HurricaneHarvey developments &amp; here to assist as needed.,08-25-2017 15:46:40,12804,59752,false,901108572041433089
Twitter for iPhone,Strange statement by Bob Corker considering that he is constantly asking me whether or not he should run again in '18. Tennessee not happy!,08-25-2017 12:25:10,14378,62953,false,901057864516734978
Twitter for iPhone,Nick Adams "Retaking America"  "Best things of this presidency aren't reported about. Convinced this will be perhaps best presidency ever.",08-25-2017 11:32:23,15734,70475,false,901044579750825985
Twitter for iPhone,Few if any Administrations have done more in just 7 months than the Trump A. Bills passed regulations killed border military ISIS SC!,08-25-2017 10:44:17,15923,73282,false,901032475111116800
Twitter for iPhone,General John Kelly is doing a fantastic job as Chief of Staff. There is tremendous spirit and talent in the W.H. Don't believe the Fake News,08-25-2017 10:40:32,18519,86788,false,901031532164468736
Twitter for iPhone,If Senate Republicans don't get rid of the Filibuster Rule and go to a 51% majority few bills will be passed. 8 Dems control the Senate!,08-25-2017 10:33:32,17757,68559,false,901029770401546243
Twitter for iPhone,RT @EricTrump: Honored to speak at the RNC Summer Meeting in Nashville Tennessee this evening! @GOP #MAGA @GOPChairwoman 🇺🇸🇺🇸🇺🇸 https://t.c…,08-25-2017 10:25:06,5652,0,true,901027651216969728
Twitter for iPhone,RT @GregAbbott_TX: Spoke with Pres. Trump &amp; heads of Homeland Security &amp; FEMA. They're helping Texas respond to #HurricaneHarvey. https://t…,08-25-2017 03:23:34,10257,0,true,900921565868687360
Media Studio,A GREAT HONOR to spend time with our BRAVE HEROES at the @USMC Air Station Yuma. THANK YOU for your service to the United States of America! https://t.co/4lJ94nxODu,08-25-2017 00:21:42,12389,61284,false,900875799292776448
Media Studio,A great honor to spend time with our brave HEROES at the @USMC Air Station Yuma. THANK YOU for your service to the United Staes of America! https://t.co/FUtGBoTJLo,08-24-2017 22:39:59,4894,21541,false,900850201384157184
Media Studio,As #HurricaneHarvey intensifies - remember to #PlanAhead. ☑️https://t.co/FMdmvohypy☑️https://t.co/YL56ldeqoW ☑️https://t.co/t1s4AL3B47 https://t.co/tpXmOK70ug,08-24-2017 19:31:00,15548,55955,false,900802642779267077
Media Studio,On Tuesday I visited with the incredible men &amp; women of @ICEgov &amp; @DHSgov Border Patrol in Yuma AZ. Thank you. We respect &amp; cherish you! https://t.co/KSQddGqWzJ,08-24-2017 17:13:38,12623,57465,false,900768072503623680
Twitter for iPhone,The only problem I have with Mitch McConnell is that after hearing Repeal &amp; Replace for 7 years he failed!That should NEVER have happened!,08-24-2017 13:42:41,25299,107399,false,900714982823821313
Twitter for iPhone,James Clapper who famously got caught lying to Congress is now an authority on Donald Trump. Will he show you his beautiful letter to me?,08-24-2017 13:15:22,22501,77757,false,900708110330978304
Twitter for iPhone,..(enthusiastic dynamic and fun) and the American Legion - V.A. (respectful and strong). Too bad the Dems have no one who can change tones!,08-24-2017 13:15:00,10967,55215,false,900708017909506048
Twitter for iPhone,James Clapper who famously got caught lying to Congress is now an authority on Donald Trump. Will he show you his beautiful letter to me?,08-24-2017 13:10:20,1027,3409,false,900706843445612544
Twitter for iPhone,...(enthusiastic dynamic and fun) and the American Legion - V.A. (respectful and strong). To bad the Dems have no one who can change tones!,08-24-2017 13:07:49,1014,4467,false,900706210042830848
Twitter for iPhone,The Fake News is now complaining about my different types of back to back speeches. Well there was Afghanistan (somber) the big Rally.....,08-24-2017 13:07:34,14865,69995,false,900706146943717377
Twitter for iPhone,...(enthusiastic dynamic and fun) and the American Legion - V.A. (respectful and strong).To bad the Dems have no one who can change tones!,08-24-2017 12:51:03,1815,7696,false,900701990312972289
Twitter for iPhone,The Fake News is now complaining about my different types of back to back speeches. Well their was Afghanistan (somber) the big Rally.....,08-24-2017 12:41:14,2763,11091,false,900699520304066561
Twitter for iPhone,RT @JerryTravone: @realDonaldTrump  https://t.co/6XJxEg1gSs,08-24-2017 12:33:32,27013,0,true,900697580946034688
Twitter for iPhone,...didn't do it so now we have a big deal with Dems holding them up (as usual) on Debt Ceiling approval. Could have been so easy-now a mess!,08-24-2017 12:25:03,13570,62462,false,900695448465399809
Twitter for iPhone,I requested that Mitch M &amp; Paul R tie the Debt Ceiling legislation into the popular V.A. Bill (which just passed) for easy approval. They...,08-24-2017 12:19:45,18169,66284,false,900694112940290049
Media Studio,Donald E. Ballard on behalf of the people of the United States THANK YOU for your courageous service. YOU INSPIRE US ALL! #ALConv2017 https://t.co/46m20cJkLB,08-24-2017 00:52:51,12692,59518,false,900521251768213505
Twitter for iPhone,A great honor to sign the Veterans Appeals Improvement &amp; Modernization Act into law w/ @AmericanLegion @SecShulkin.🎥https://t.co/fr2sf9oRvd https://t.co/bICsRm1tQx,08-23-2017 22:41:19,11164,49437,false,900488148194516992
Twitter for iPhone,As long as we have faith in each other and confidence in our values then there is no challenge too great for us to conquer! #ALConv2017 https://t.co/tsIAgHbFM7,08-23-2017 19:10:13,17285,72958,false,900435023517499392
Twitter for iPhone,If Republican Senate doesn't get rid of the Filibuster Rule &amp; go to a simple majority which the Dems would do they are just wasting time!,08-23-2017 13:50:52,20059,81165,false,900354657133801474
Twitter for iPhone,Last night in Phoenix I read the things from my statements on Charlottesville that the Fake News Media didn't cover fairly. People got it!,08-23-2017 13:40:31,19691,91085,false,900352052068401154
Twitter for iPhone,Phoenix crowd last night was amazing - a packed house. I love the Great State of Arizona. Not a fan of Jeff Flake weak on crime &amp; border!,08-23-2017 13:20:15,20194,96417,false,900346953120141312
Media Studio,MAKE AMERICA GREAT AGAIN! https://t.co/RzePiucV3h,08-23-2017 07:01:01,16193,68634,false,900251514324647936
Twitter for iPhone,#DrainTheSwamp #PhoenixRally https://t.co/o7S6xoCBiC,08-23-2017 06:00:39,11193,51696,false,900236323893673984
Twitter for iPhone,Not only does the media give a platform to hate groups but the media turns a blind eye to the gang violence on our streets! https://t.co/Mau0B1qYIP,08-23-2017 05:32:50,27775,98412,false,900229323801735168
Twitter for iPhone,Thank you Arizona. Beautiful turnout of 15000 in Phoenix tonight! Full coverage of rally via my Facebook at: https://t.co/s0D12EFs40 https://t.co/WT4D9Vsen1,08-23-2017 05:18:29,13248,58229,false,900225712522657792
Media Studio,THANK YOU to all of the great men and women at the U.S. Customs and Border Protection facility in Yuma Arizona &amp; around the United States! https://t.co/tjFx8XjhDz,08-23-2017 00:20:52,20358,91008,false,900150814081036288
Media Studio,We will push onward to victory w/hope in our hearts courage in our souls &amp; everlasting pride in each &amp; every one of you. God Bless America. https://t.co/44QYFSq07a,08-22-2017 23:12:04,16631,70736,false,900133498723237888
Twitter for iPhone,See you at 7:00 P.M. tonight Phoenix Arizona! #MAGA🇺🇸Tickets: https://t.co/2kUQfKqbsx https://t.co/1w3LVkpESE,08-22-2017 20:03:41,8768,42424,false,900086092107571200
Twitter for iPhone,We pray for our fallen heroes who died while serving our country in the @USNavy aboard the  #USSJohnSMcCain and their families. https://t.co/t3kD8qj9Mt,08-22-2017 19:15:40,16214,71070,false,900074005205528578
Twitter for iPhone,Was with great people last night in Fort Myer Virginia. The future of our country is strong!,08-22-2017 10:46:29,15407,90990,false,899945866991206400
Media Studio,Address to the NationFull Video &amp; Transcript:https://t.co/FELdImTuUM https://t.co/6ly3fNatiX,08-22-2017 03:50:09,13820,54577,false,899841094761848832
Media Studio,Thank you to the men and women of Fort Myer and every member of the U.S. Military at home and abroad. #USA🇺🇸 https://t.co/ticezYKkhz,08-22-2017 03:20:50,15249,75023,false,899833714363949056
Twitter for iPhone,RT @marcorubio: Good #AfghanStrategy &amp; excellent speech by @POTUS laying it out to the nation.,08-22-2017 03:01:28,8149,0,true,899828842075967489
Twitter for iPhone,Join me live from Fort Myer in Arlington Virginia. ➡️https://t.co/LOV4StdJDj,08-22-2017 01:00:10,6161,42590,false,899798313997926401
Twitter for iPhone,Thank you the very dishonest Fake News Media is out of control! https://t.co/8J7y900VGK,08-21-2017 13:32:06,20686,87097,false,899625157421039616
Twitter for iPhone,Jerry Falwell of Liberty University was fantastic on @foxandfriends. The Fake News should listen to what he had to say. Thanks Jerry!,08-21-2017 13:27:12,15972,76326,false,899623926082535425
Twitter for iPhone,Thoughts &amp; prayers are w/ our @USNavy sailors aboard the #USSJohnSMcCain where search &amp; rescue efforts are underway. https://t.co/DQU0zTRXNU,08-21-2017 03:01:01,20975,86029,false,899466340238491648
Twitter for iPhone,Heading back to Washington after working hard and watching some of the worst and most dishonest Fake News reporting I have ever seen!,08-20-2017 23:22:07,28832,130525,false,899411254061694979
Twitter for iPhone,I want to applaud the many protestors in Boston who are speaking out against bigotry and hate. Our country will soon come together as one!,08-19-2017 20:41:49,33075,158317,false,899008521726861312
Twitter for iPhone,Our great country has been divided for decades. Sometimes you need protest in order to heal &amp; we will heal &amp; be stronger than ever before!,08-19-2017 20:41:15,28852,142264,false,899008381226299392
Twitter for iPhone,Our great country has been divided for decades. Sometimes you need protest in order to heel &amp; we will heel &amp; be stronger than ever before!,08-19-2017 20:34:44,1958,6690,false,899006740410269696
Twitter for iPhone,Great job by all law enforcement officers and Boston Mayor @Marty_Walsh.,08-19-2017 19:29:29,15167,83507,false,898990321387925504
Twitter for iPhone,Looks like many anti-police agitators in Boston. Police are looking tough and smart! Thank you.,08-19-2017 19:22:47,25591,124513,false,898988632551370753
Twitter for iPhone,Steve Bannon will be a tough and smart new voice at @BreitbartNews...maybe even better than ever before. Fake News needs the competition!,08-19-2017 17:47:26,28313,106751,false,898964640817983488
Twitter for iPhone,Important day spent at Camp David with our very talented Generals and military leaders. Many decisions made including on Afghanistan.,08-19-2017 11:47:31,16128,85976,false,898874064722427904
Twitter for iPhone,I want to thank Steve Bannon for his service. He came to the campaign during my run against Crooked Hillary Clinton - it was great! Thanks S,08-19-2017 11:33:51,25380,119211,false,898870621584596993
Twitter for iPhone,My thoughts and prayers are with the @KissimmeePolice and their loved ones. We are with you!#LESM,08-19-2017 04:59:01,21668,95033,false,898771262453026816
Twitter for iPhone,Today I signed the Global War on Terrorism War Memorial Act (#HR873.) The bill authorizes....cont➡️https://t.co/c3zIkdtowc https://t.co/re6n0MS0cj,08-19-2017 01:30:58,14892,63149,false,898718902200418306
Media Studio,Just returned to Bedminster NJ from Camp David. GREAT meeting on National Security the Border and the Military! #MAGA🇺🇸 https://t.co/Hjmcnnse9j,08-18-2017 23:17:14,13916,70122,false,898685249726578688
Twitter for iPhone,I have directed that U.S. Cyber Command be elevated to the status of a Unified Combatant Command focused on....cont: https://t.co/3iScfuMw9s,08-18-2017 15:28:52,14281,57839,false,898567378988015616
Twitter for iPhone,RT @hughhewitt: @realDonaldTrump I spoke to a group of influential CA GOPers tonight long time activists bundlers influencers. Support f…,08-18-2017 15:27:55,12277,0,true,898567142466928640
Twitter for iPhone,RT @hughhewitt: #NeverTrumpers elite MSMers and virtue signalers are persuading themselves that @realDonaldTrump supporters are deserting.…,08-18-2017 15:27:51,10351,0,true,898567122665611268
Twitter for iPhone,Heading to Camp David for major meeting on National Security the Border and the Military (which we are rapidly building to strongest ever).,08-18-2017 14:09:24,16118,87960,false,898547379451740160
Twitter for iPhone,Radical Islamic Terrorism must be stopped by whatever means necessary! The courts must give us back our protective rights. Have to be tough!,08-18-2017 13:06:13,37669,144838,false,898531481185689600
Twitter for iPhone,The Obstructionist Democrats make Security for our country very difficult. They use the courts and associated delay at all times. Must stop!,08-18-2017 12:55:33,23407,98841,false,898528795308642304
Twitter for iPhone,Homeland Security and law enforcement are on alert &amp; closely watching for any sign of trouble. Our borders are far tougher than ever before!,08-18-2017 12:31:27,22669,112560,false,898522732672933890
Twitter for iPhone,Study what General Pershing of the United States did to terrorists when caught. There was no more Radical Islamic Terror for 35 years!,08-17-2017 18:45:14,30534,110455,false,898254409511129088
Twitter for iPhone,The United States condemns the terror attack in Barcelona Spain and will do whatever is necessary to help. Be tough &amp; strong we love you!,08-17-2017 18:00:58,66115,222216,false,898243270169563136
Twitter for iPhone,...the beauty that is being taken out of our cities towns and parks will be greatly missed and never able to be comparably replaced!,08-17-2017 13:21:45,27230,113707,false,898172999945392131
Twitter for iPhone,...can't change history but you can learn from it. Robert E Lee Stonewall Jackson - who's next Washington Jefferson? So foolish! Also...,08-17-2017 13:15:58,34360,137167,false,898171544236687361
Twitter for iPhone,Sad to see the history and culture of our great country being ripped apart with the removal of our beautiful statues and monuments. You.....,08-17-2017 13:07:28,34483,135039,false,898169407213645824
Twitter for iPhone,Many meetings today in Bedminster including with Secretary Linda M and Small Business. Job numbers are looking great!,08-17-2017 12:59:02,11830,66631,false,898167282727366656
Twitter for iPhone,Great to see that Dr. Kelli Ward is running against Flake Jeff Flake who is WEAK on borders crime and a non-factor in Senate. He's toxic!,08-17-2017 10:56:33,23199,86073,false,898136462385979392
Twitter for iPhone,The public is learning (even more so) how dishonest the Fake News is. They totally misrepresent what I say about hate bigotry etc. Shame!,08-17-2017 10:32:11,33033,129351,false,898130328916824064
Twitter for iPhone,...and people like Ms. Heyer. Such a disgusting lie. He just can't forget his election trouncing.The people of South Carolina will remember!,08-17-2017 10:24:05,15262,71481,false,898128290698989568
Twitter for iPhone,Publicity seeking Lindsey Graham falsely stated that I said there is moral equivalency between the KKK neo-Nazis &amp; white supremacists......,08-17-2017 10:19:39,20156,80998,false,898127175525728256
Media Studio,THANK YOU @MayorGimenez for following the RULE OF LAW! Sanctuary cities make our country LESS SAFE! Full remarks: https://t.co/Kz2EsQ3f1v https://t.co/vD3BB3hyti,08-17-2017 02:55:18,15690,64481,false,898015350914138112
Twitter for iPhone,Join me at 7:00 P.M. on Tuesday August 22nd in Phoenix Arizona at the Phoenix Convention Center! Tickets at: https://t.co/2kUQfKqbsx https://t.co/5ua74dlVtq,08-17-2017 00:11:28,13904,50974,false,897974118959783937
Twitter for iPhone,Today in Bedminster I signed the Harry W. Colmery Veterans Educational Assistance Act of 2017 joined by @DeptVetAffairs @SecShulkin. https://t.co/oMUIZ8X7oB,08-16-2017 21:35:16,13790,58663,false,897934811909636096
Twitter for iPhone,Just landed in Bedminster New Jersey. #MAGA 🎥https://t.co/6EQfmRzrnv,08-16-2017 19:49:31,6394,44529,false,897908198098706433
Twitter for iPhone,RT @JacobAWohl: @realDonaldTrump President Trump alone has succeeded in bringing the Stock Market Small Business Index and Consumer Comfor…,08-16-2017 17:50:13,12508,0,true,897878175308546048
Twitter for iPhone,Rather than putting pressure on the businesspeople of the Manufacturing Council &amp; Strategy &amp; Policy Forum I am ending both. Thank you all!,08-16-2017 17:14:27,20229,87625,false,897869174323728385
Twitter for iPhone,Memorial service today for beautiful and incredible Heather Heyer a truly special young woman. She will be long remembered by all!,08-16-2017 14:58:14,17856,96750,false,897834894822342656
Twitter for iPhone,Wow Senator Luther Strange picked up a lot of additional support since my endorsement. Now in September runoff. Strong on Wall &amp; Crime!,08-16-2017 14:51:36,9986,57932,false,897833223501344769
Twitter for iPhone,MAKE AMERICA GREAT AGAIN!,08-16-2017 12:39:07,52766,175370,false,897799882802704385
Twitter for iPhone,Kim Jong Un of North Korea made a very wise and well reasoned decision. The alternative would have been both catastrophic and unacceptable!,08-16-2017 11:39:34,27363,119210,false,897784898865553409
Twitter for iPhone,RT @FoxNews: .@POTUS: "Our infrastructure will again be the best in the world. We used to have the greatest infrastructure anywhere in the…,08-16-2017 11:32:39,8335,0,true,897783159038910466
Twitter for iPhone,RT @jessebwatters: Thanks for watching!! https://t.co/QEjLzzGjDk,08-16-2017 11:32:12,5141,0,true,897783045666766850
Twitter for iPhone,Congratulations John! https://t.co/vhmv7Qoutk,08-16-2017 11:31:08,7291,37879,false,897782776468000768
Twitter for iPhone,RT @Harlan: Watching MSM you would have no idea @realDonaldTrump clearly unambiguously &amp; repeatedly condemned the bigotry &amp; violence in Ch…,08-16-2017 11:24:34,14618,0,true,897781122658177024
Twitter for iPhone,RT @CLewandowski_: Please watch @foxandfriends today at 7:30 AM to watch me discuss @realDonaldTrump.,08-16-2017 11:23:24,1109,0,true,897780828134141952
Twitter for iPhone,Congratulation to Roy Moore and Luther Strange for being the final two and heading into a September runoff in Alabama. Exciting race!,08-16-2017 10:18:14,8973,52183,false,897764432369070080
Twitter for iPhone,Amazon is doing great damage to tax paying retailers. Towns cities and states throughout the U.S. are being hurt - many jobs being lost!,08-16-2017 10:12:45,18254,70636,false,897763049226084352
Twitter for iPhone,For every CEO that drops out of the Manufacturing Council I have many to take their place. Grandstanders should not have gone on. JOBS!,08-15-2017 15:21:08,25350,111590,false,897478270442143744
Twitter for iPhone,Big day in Alabama. Vote for Luther Strange he will be great!,08-15-2017 12:08:01,11425,61099,false,897429670278385664
Twitter for iPhone,RT @MikeHolden42: @foxandfriends @realDonaldTrump He's a fascist so not unusual.,08-15-2017 11:03:32,373,0,true,897413442696597505
Twitter for iPhone,RT @SLandinSoCal: @foxandfriends @realDonaldTrump Nothing can stop the #TrumpTrain‼️ https://t.co/PprEMbiZQa,08-15-2017 11:03:23,769,0,true,897413405002387456
Twitter for iPhone,RT @foxandfriends: FOX NEWS EXCLUSIVE: President Trump 'seriously considering' a pardon for ex-Sheriff Joe Arpaio https://t.co/Rgw8l7i9Xl,08-15-2017 10:55:58,8994,0,true,897411536460886016
Twitter for iPhone,@foxandfriends According to report just out President Obama knew about Russian interference 3 years ago but he didn't want to anger Russia!,08-15-2017 10:54:32,7462,17572,false,897411177583702016
Twitter for iPhone,Senator Luther Strange who is doing a great job for the people of Alabama will be on @foxandfriends at 7:15. Tough on crime borders etc.,08-15-2017 10:30:55,7983,47827,false,897405235924275200
Twitter for iPhone,RT @JackPosobiec: Meanwhile: 39 shootings in Chicago this weekend 9 deaths. No national media outrage. Why is that? https://t.co/9Crutnnrp8,08-15-2017 03:11:23,27432,0,true,897294623000985601
Twitter for iPhone,Feels good to be home after seven months but the White House is very special there is no place like it... and the U.S. is really my home!,08-15-2017 03:06:52,20632,122211,false,897293484884979712
Twitter for iPhone,RT @foxandfriends: Sec. Mattis: If North Korea fires missile at US it's 'game on' https://t.co/CfPL9u2I2G,08-15-2017 02:38:05,9439,0,true,897286242886463489
Twitter for iPhone,RT @FiIibuster: @realDonaldTrump We have a President that is putting the security and prosperity of America first. Thank you President Tru…,08-14-2017 22:31:05,15547,0,true,897224082625880064
Twitter for iPhone,Made additional remarks on Charlottesville and realize once again that the #Fake News Media will never be satisfied...truly bad people!,08-14-2017 22:29:00,34084,129183,false,897223558073602049
Twitter for iPhone,Leaving for New York City and meetings on military purchases and trade.,08-14-2017 22:22:17,9402,63273,false,897221868784168960
Twitter for iPhone,Big day in Washington D.C. even though White House &amp; Oval Office are being renovated. Great trade deals coming for American workers!,08-14-2017 22:17:11,12759,70590,false,897220584211439616
Twitter for iPhone,.@Merck Pharma is a leader in higher &amp; higher drug prices while at the same time taking jobs out of the U.S. Bring jobs back &amp; LOWER PRICES!,08-14-2017 22:09:09,14503,65851,false,897218560937922564
Twitter for iPhone,Now that Ken Frazier of Merck Pharma has resigned from President's Manufacturing Councilhe will have more time to LOWER RIPOFF DRUG PRICES!,08-14-2017 12:54:47,22644,94838,false,897079051277537280
Twitter for iPhone,The Obstructionist Democrats have given us (or not fixed) some of the worst trade deals in World History. I am changing that fast!,08-14-2017 10:54:08,20505,97660,false,897048688639574016
Twitter for iPhone,Luther Strange of the Great State of Alabama has my endorsement. He is strong on Border &amp; Wall the military tax cuts &amp; law enforcement.,08-14-2017 10:38:17,11474,60284,false,897044700124909569
Twitter for iPhone,Heading to Washington this morning. Much work to do. Focus on trade and military. #MAGA,08-14-2017 10:26:09,12362,69555,false,897041646659014657
Twitter for iPhone,RT @axios: The DOJ is opening a civil rights investigation on the car attack in Charlottesville https://t.co/bkqmQENipV,08-13-2017 22:03:32,7224,0,true,896854760099336192
Twitter for iPhone,RT @FoxNews: .@AlanDersh: Trump Has 'More Credibility' Than Obama With North Korea https://t.co/0w1L01EL0q https://t.co/9Q3FYUmNy1,08-13-2017 22:01:17,10008,0,true,896854197114732544
Twitter for iPhone,RT @DailyCaller: Guam Governor To Trump: I’ve Never Felt Safer Than ‘With You At The Helm’ https://t.co/ESwleDjwuB https://t.co/2UwKmzJtPY,08-13-2017 22:00:47,11914,0,true,896854071117787136
Twitter for iPhone,RT @SecretService: Our thoughts &amp; prayers are with the families friends &amp; colleagues of #Virginia's @VSPPIO Lt Cullen &amp; Tpr Bates #Charlot…,08-13-2017 12:17:13,11416,0,true,896707210503483393
Twitter for iPhone,Condolences to the family of the young woman killed today and best regards to all of those injured in Charlottesville Virginia. So sad!,08-12-2017 23:25:25,23601,112225,false,896512981319790592
Twitter for iPhone,Deepest condolences to the families &amp; fellow officers of the VA State Police who died today. You're all among the best this nation produces.,08-12-2017 22:50:10,26774,127578,false,896504109670567936
Media Studio,We will continue to follow developments in Charlottesville and will provide whatever assistance is needed. We are ready willing and able. https://t.co/mCTYBgUePi,08-12-2017 21:49:47,15556,68383,false,896488914877165569
Media Studio,We must remember this truth: No matter our color creed religion or political party we are ALL AMERICANS FIRST. https://t.co/FesMiQSKKn,08-12-2017 21:19:23,33786,113556,false,896481262776360960
Twitter for iPhone,What is vital now is a swift restoration of law and order and the protection of innocent lives.#Charlottesville https://t.co/DB22fgnu6L,08-12-2017 20:23:15,17736,69710,false,896467135391596544
Twitter for iPhone,Join me live from Bedminster New Jersey: https://t.co/P3cRVvE0cY,08-12-2017 19:26:57,5263,32522,false,896452967741747200
Twitter for iPhone,Am in Bedminster for meetings &amp; press conference on V.A. &amp; all that we have done and are doing to make it better-but Charlottesville sad!,08-12-2017 18:00:28,11471,60599,false,896431205549318144
Twitter for iPhone,We ALL must be united &amp; condemn all that hate stands for. There is no place for this kind of violence in America. Lets come together as one!,08-12-2017 17:19:13,59652,195440,false,896420822780444672
Media Studio,Press Conference - Following National Security Briefing in Bedminster New Jersey. 🎥https://t.co/v5O8GglOIK https://t.co/H1Zi5XRKEo,08-12-2017 02:06:16,11145,49032,false,896191069733265408
Media Studio,As promised on the campaign trail we will provide opportunity for Americans to gain skills needed to succeed &amp; thrive as the economy grows! https://t.co/ZycW4PPcU5,08-11-2017 21:43:10,15708,70638,false,896124861571112960
Twitter for iPhone,"Consumer Comfort Reaches 16-Year High on U.S. Economic Optimism" via Bloomberg https://t.co/X6KdszrxsS,08-11-2017 20:42:45,11946,52445,false,896109655574708224
Twitter for iPhone,We want to make sure that we have the workforce development programs we need to ensure these jobs are.... https://t.co/tyqbvvmBn4,08-11-2017 18:29:26,11141,51823,false,896076107094474752
Twitter for iPhone,RT @PacificCommand: #USAF B-1B Lancer #bombers on Guam stand ready to fulfill USFK’s #FightTonight mission if called upon to do so https://…,08-11-2017 13:19:02,18626,0,true,895997989272961025
Twitter for iPhone,Military solutions are now fully in placelocked and loadedshould North Korea act unwisely.  Hopefully Kim Jong Un will find another path!,08-11-2017 11:29:31,60063,176749,false,895970429734711298
Twitter for iPhone,RT @foxandfriends: Trump fires new warning shot at McConnell leaves door open on whether he should step down https://t.co/tJIRc0usWl,08-11-2017 11:12:56,7505,0,true,895966256813268994
Twitter for iPhone,RT @foxandfriends: Senators learn the hard way about the fallout from turning on Trump https://t.co/wq8Im1cHpy,08-11-2017 11:12:14,8655,0,true,895966080690257920
Twitter for iPhone,RT @foxandfriends: FOX NEWS ALERT: 2 US drone strikes in Somalia target Al Qaeda and Al-Shabaab https://t.co/MqrY7zbMy2,08-11-2017 11:08:03,7479,0,true,895965025931808768
Twitter for iPhone,"Trump approval rebounds to 45% surges among Hispanics union homes men" https://t.co/vvJMDv9Gjl,08-10-2017 23:51:36,19993,79230,false,895794792747216896
Twitter for iPhone,.@IvankaTrump will lead the U.S. delegation to India this fall supporting women’s entrepreneurship globally.#GES2017 @narendramodi,08-10-2017 20:18:30,18303,87293,false,895741164103639042
Twitter for iPhone,Mitch get back to work and put Repeal &amp; Replace Tax Reform &amp; Cuts and a great Infrastructure Bill on my desk for signing. You can do it!,08-10-2017 16:40:41,31253,123211,false,895686351529672704
Twitter for iPhone,RT @foxandfriends: FOX NEWS ALERT: North Korea responds to U.S. with Guam attack plan as Secretary Mattis warns Kim Jung Un “he is grossly…,08-10-2017 11:17:25,11239,0,true,895604995537678336
Twitter for iPhone,RT @ProgressPolls: Who is a better President of the United States? #ObamaDay,08-10-2017 11:13:18,17482,0,true,895603959565570048
Twitter for iPhone,Can you believe that Mitch McConnell who has screamed Repeal &amp; Replace for 7 years couldn't get it done. Must Repeal &amp; Replace ObamaCare!,08-10-2017 10:54:18,24945,106233,false,895599179522650112
Twitter for iPhone,RT @markets: U.S. job openings surge to record https://t.co/3CPH78Sfvw via @ShoChandra https://t.co/JFhQ7HFN69,08-10-2017 01:20:57,6318,0,true,895454893133234176
Twitter for iPhone,RT @TheFive: "@POTUS being unpredictable is a big asset North Korea knew exactly what President Obama was going to do."- @jessebwatters,08-10-2017 01:18:36,12125,0,true,895454300607991809
Twitter for iPhone,RT @AmbJohnBolton: Our country &amp; civilians are vulnerable today because @BarackObama did not believe in national missile defense. Let’s nev…,08-10-2017 01:18:14,24181,0,true,895454206244655104
Media Studio,#GodBlessTheUSA🇺🇸 https://t.co/Fkq2gJQOKk,08-09-2017 21:36:44,22873,84971,false,895398465290723329
Twitter for iPhone,Senator Mitch McConnell said I had "excessive expectations" but I don't think so. After 7 years of hearing Repeal &amp; Replace why not done?,08-09-2017 18:14:50,31529,122404,false,895347654431035393
Twitter for iPhone,...Hopefully we will never have to use this power but there will never be a time that we are not the most powerful nation in the world!,08-09-2017 12:03:21,30355,131370,false,895254168570605568
Twitter for iPhone,My first order as President was to renovate and modernize our nuclear arsenal. It is now far stronger and more powerful than ever before....,08-09-2017 11:56:33,25729,107542,false,895252459152711680
Twitter for iPhone,RT @foxandfriends: President Trump vows America will respond to North Korean threats with "fire &amp; fury" in a warning to the rogue nation ht…,08-09-2017 11:26:47,10509,0,true,895244964904542208
Twitter for iPhone,RT @foxandfriends: France vehicle attack leaves at least six soldiers injuredhttps://t.co/bm7gevcQi2,08-09-2017 11:24:44,4720,0,true,895244450053726209
Twitter for iPhone,RT @foxandfriends: Trump vows U.S. 'power' will meet North Korean threat https://t.co/od7Ohr51XD,08-09-2017 11:23:25,5309,0,true,895244121241255936
Twitter for iPhone,RT @foxandfriends: Millions of gallons of Mexican waste threaten Border Patrol agents https://t.co/yGAq4IgHOs,08-09-2017 11:22:58,6716,0,true,895244004803194880
Twitter for iPhone,RT @foxandfriends: U.S. Air Force jets take off from Guam for training ensuring they can 'fight tonight' https://t.co/E4EGIyNSHP,08-09-2017 11:22:10,6781,0,true,895243804013416449
