"iso_a3","country","year","region","income_group","gdp_pc","life_expect","population"
"TKM","Turkmenistan",2003,"Europe & Central Asia","Upper middle income",4699.71063363086,64.2403902439025,4648037
"TKM","Turkmenistan",2004,"Europe & Central Asia","Upper middle income",5017.57222808742,64.3374390243903,4696876
"TKM","Turkmenistan",2005,"Europe & Central Asia","Upper middle income",5791.51078786267,64.4323658536586,4747839
"TKM","Turkmenistan",2006,"Europe & Central Asia","Upper middle income",6550.02323660141,64.5312926829268,4801595
"TKM","Turkmenistan",2007,"Europe & Central Asia","Upper middle income",7381.29772749355,64.6378292682927,4858236
"TKM","Turkmenistan",2008,"Europe & Central Asia","Upper middle income",8525.30723909561,64.7540487804878,4917543
"TKM","Turkmenistan",2009,"Europe & Central Asia","Upper middle income",9004.47602326553,64.8810243902439,4978962
"TKM","Turkmenistan",2010,"Europe & Central Asia","Upper middle income",9828.80755406094,65.0182195121951,5041995
"TKM","Turkmenistan",2011,"Europe & Central Asia","Upper middle income",11360.5110478323,65.1636097560976,5106668
"TKM","Turkmenistan",2012,"Europe & Central Asia","Upper middle income",12684.2579491562,65.3135853658537,5172931
"TKM","Turkmenistan",2013,"Europe & Central Asia","Upper middle income",14004.160056658,,5240072
"TON","Tonga",1990,"East Asia & Pacific","Upper middle income",2312.08155557905,69.5823170731707,95165
"TON","Tonga",1991,"East Asia & Pacific","Upper middle income",2537.81054104056,69.6930487804878,95321
"TON","Tonga",1992,"East Asia & Pacific","Upper middle income",2598.90543728754,69.7972195121951,95443
"TON","Tonga",1993,"East Asia & Pacific","Upper middle income",2756.91470276309,69.9007317073171,95560
"TON","Tonga",1994,"East Asia & Pacific","Upper middle income",2950.2169937547,70.0064634146342,95712
"TON","Tonga",1995,"East Asia & Pacific","Upper middle income",3116.57874843772,70.1192682926829,95928
"TON","Tonga",1996,"East Asia & Pacific","Upper middle income",3164.13556086848,70.238512195122,96218
"TON","Tonga",1997,"East Asia & Pacific","Upper middle income",3202.49953680218,70.3636829268293,96574
"TON","Tonga",1998,"East Asia & Pacific","Upper middle income",3310.95398819813,70.4928536585366,96991
"TON","Tonga",1999,"East Asia & Pacific","Upper middle income",3472.03204813651,70.6250731707317,97457
"TON","Tonga",2000,"East Asia & Pacific","Upper middle income",3651.91925025365,70.7604390243903,97962
"TON","Tonga",2001,"East Asia & Pacific","Upper middle income",3848.32744409291,70.8985853658537,98504
"TON","Tonga",2002,"East Asia & Pacific","Upper middle income",4017.23681587869,71.0366829268293,99083
"TON","Tonga",2003,"East Asia & Pacific","Upper middle income",4160.14011757088,71.1754390243902,99691
"TON","Tonga",2004,"East Asia & Pacific","Upper middle income",4289.68704684512,71.3144390243903,100319
"TON","Tonga",2005,"East Asia & Pacific","Upper middle income",4504.42496678074,71.4533414634146,100960
"TON","Tonga",2006,"East Asia & Pacific","Upper middle income",4538.66325583462,71.5937073170732,101617
"TON","Tonga",2007,"East Asia & Pacific","Upper middle income",4437.53733302717,71.737512195122,102289
"TON","Tonga",2008,"East Asia & Pacific","Upper middle income",4534.80683722085,71.8827073170732,102947
"TON","Tonga",2009,"East Asia & Pacific","Upper middle income",4690.75263524945,72.031756097561,103557
"TON","Tonga",2010,"East Asia & Pacific","Upper middle income",4880.89028570133,72.1826341463415,104098
"TON","Tonga",2011,"East Asia & Pacific","Upper middle income",5102.89393987526,72.335243902439,104554
"TON","Tonga",2012,"East Asia & Pacific","Upper middle income",5219.3649095906,72.489,104941
"TON","Tonga",2013,"East Asia & Pacific","Upper middle income",5304.20668898596,,105323
"TTO","Trinidad and Tobago",1990,"Latin America & Caribbean","High income",8710.73589169673,68.0229024390244,1221904
"TTO","Trinidad and Tobago",1991,"Latin America & Caribbean","High income",9180.75378237902,68.1105853658537,1229906
"TTO","Trinidad and Tobago",1992,"Latin America & Caribbean","High income",9178.89520044319,68.1916341463415,1237486
"TTO","Trinidad and Tobago",1993,"Latin America & Caribbean","High income",9209.90748972663,68.2641219512195,1244410
"TTO","Trinidad and Tobago",1994,"Latin America & Caribbean","High income",9694.54647853403,68.3280975609756,1250316
"TTO","Trinidad and Tobago",1995,"Latin America & Caribbean","High income",10249.9678287124,68.383756097561,1255001
"TTO","Trinidad and Tobago",1996,"Latin America & Caribbean","High income",10819.6710746005,68.4308292682927,1258365
"TTO","Trinidad and Tobago",1997,"Latin America & Caribbean","High income",11282.7745707354,68.4726097560976,1260677
"TTO","Trinidad and Tobago",1998,"Latin America & Caribbean","High income",12273.0657114846,68.5113170731707,1262544
"TTO","Trinidad and Tobago",1999,"Latin America & Caribbean","High income",12972.1026671796,68.5515609756098,1264781
"TTO","Trinidad and Tobago",2000,"Latin America & Caribbean","High income",14046.1027547753,68.5979512195122,1267980
"TTO","Trinidad and Tobago",2001,"Latin America & Caribbean","High income",14902.9054886801,68.654,1272347
"TTO","Trinidad and Tobago",2002,"Latin America & Caribbean","High income",16275.3674718153,68.7230487804878,1277723
"TTO","Trinidad and Tobago",2003,"Latin America & Caribbean","High income",18904.7794569403,68.8054390243903,1283868
"TTO","Trinidad and Tobago",2004,"Latin America & Caribbean","High income",20852.9353284463,68.9005609756098,1290379
"TTO","Trinidad and Tobago",2005,"Latin America & Caribbean","High income",22649.6198546431,69.0077804878049,1296933
"TTO","Trinidad and Tobago",2006,"Latin America & Caribbean","High income",26420.7216850123,69.1244634146342,1303478
"TTO","Trinidad and Tobago",2007,"Latin America & Caribbean","High income",28272.483033254,69.2440243902439,1310040
"TTO","Trinidad and Tobago",2008,"Latin America & Caribbean","High income",29650.5495684791,69.3643658536586,1316449
"TTO","Trinidad and Tobago",2009,"Latin America & Caribbean","High income",28440.670477787,69.482487804878,1322518
"TTO","Trinidad and Tobago",2010,"Latin America & Caribbean","High income",28728.1571921565,69.5973658536585,1328095
"TTO","Trinidad and Tobago",2011,"Latin America & Caribbean","High income",28743.4354891835,69.7085609756098,1333082
"TTO","Trinidad and Tobago",2012,"Latin America & Caribbean","High income",29609.1083854742,69.8171463414634,1337439
"TTO","Trinidad and Tobago",2013,"Latin America & Caribbean","High income",30446.0075388524,,1341151
"TUN","Tunisia",1990,"Middle East & North Africa","Upper middle income",3559.6445538938,70.3073170731707,8154400
"TUN","Tunisia",1991,"Middle East & North Africa","Upper middle income",3746.00715678598,70.5073170731707,8318200
"TUN","Tunisia",1992,"Middle East & North Africa","Upper middle income",4046.97966570039,70.7560975609756,8489900
"TUN","Tunisia",1993,"Middle East & North Africa","Upper middle income",4152.22301921656,70.7536585365854,8657400
"TUN","Tunisia",1994,"Middle East & North Africa","Upper middle income",4296.77842930692,70.9536585365854,8815400
"TUN","Tunisia",1995,"Middle East & North Africa","Upper middle income",4418.42759604494,71.3536585365854,8957500
"TUN","Tunisia",1996,"Middle East & North Africa","Upper middle income",4750.5506745196,71.5536585365854,9089300
"TUN","Tunisia",1997,"Middle East & North Africa","Upper middle income",5025.7174344842,71.9024390243902,9215000
"TUN","Tunisia",1998,"Middle East & North Africa","Upper middle income",5255.78370538471,72.0512195121951,9333300
"TUN","Tunisia",1999,"Middle East & North Africa","Upper middle income",5580.49322512565,72.5,9455900
"TUN","Tunisia",2000,"Middle East & North Africa","Upper middle income",5909.27683565459,72.6,9563500
"TUN","Tunisia",2001,"Middle East & North Africa","Upper middle income",6226.32293133149,72.8487804878049,9673600
"TUN","Tunisia",2002,"Middle East & North Africa","Upper middle income",6359.2043857371,73,9781900
"TUN","Tunisia",2003,"Middle East & North Africa","Upper middle income",6794.65491747912,73.0512195121951,9839800
"TUN","Tunisia",2004,"Middle East & North Africa","Upper middle income",7304.63808534816,73.3024390243903,9932400
"TUN","Tunisia",2005,"Middle East & North Africa","Upper middle income",7752.19034663652,73.5024390243903,10029000
"TUN","Tunisia",2006,"Middle East & North Africa","Upper middle income",8359.63450104013,73.9,10127900
"TUN","Tunisia",2007,"Middle East & North Africa","Upper middle income",9030.27758445325,74.2024390243903,10225100
"TUN","Tunisia",2008,"Middle East & North Africa","Upper middle income",9543.61852316861,74.3024390243903,10328900
"TUN","Tunisia",2009,"Middle East & North Africa","Upper middle income",9860.22248426231,74.4512195121951,10439600
"TUN","Tunisia",2010,"Middle East & North Africa","Upper middle income",10198.4640968861,74.6024390243903,10549100
"TUN","Tunisia",2011,"Middle East & North Africa","Upper middle income",10235.0333697708,74.8512195121951,10673800
"TUN","Tunisia",2012,"Middle East & North Africa","Upper middle income",10799.9457243659,75.1,10777500
"TUN","Tunisia",2013,"Middle East & North Africa","Upper middle income",11124.4960087614,,10886500
"TUR","Turkey",1990,"Europe & Central Asia","Upper middle income",4435.93089369283,64.2823414634146,53994605
"TUR","Turkey",1991,"Europe & Central Asia","Upper middle income",4548.72134178333,64.7830975609756,54911233
"TUR","Turkey",1992,"Europe & Central Asia","Upper middle income",4851.01107954396,65.3002195121951,55815175
"TUR","Turkey",1993,"Europe & Central Asia","Upper middle income",5280.90424103016,65.8379024390244,56713073
"TUR","Turkey",1994,"Europe & Central Asia","Upper middle income",5019.39476377052,66.3987317073171,57613441
"TUR","Turkey",1995,"Europe & Central Asia","Upper middle income",5407.28190803831,66.9819268292683,58522320
"TUR","Turkey",1996,"Europe & Central Asia","Upper middle income",5828.36508898319,67.5862195121951,59442502
"TUR","Turkey",1997,"Europe & Central Asia","Upper middle income",6293.72406663427,68.1996829268293,60372413
"TUR","Turkey",1998,"Europe & Central Asia","Upper middle income",8734.01685870101,68.8122682926829,61308204
"TUR","Turkey",1999,"Europe & Central Asia","Upper middle income",8317.96225157563,69.4153902439025,62243779
"TUR","Turkey",2000,"Europe & Central Asia","Upper middle income",9339.45318435406,69.9983658536586,63174483
"TUR","Turkey",2001,"Europe & Central Asia","Upper middle income",8761.54108483585,70.5518536585366,64100297
"TUR","Turkey",2002,"Europe & Central Asia","Upper middle income",8798.42195645784,71.0730975609756,65022300
"TUR","Turkey",2003,"Europe & Central Asia","Upper middle income",8920.63491527452,71.5598780487805,65938265
"TUR","Turkey",2004,"Europe & Central Asia","Upper middle income",10292.8115310447,72.0111219512195,66845635
"TUR","Turkey",2005,"Europe & Central Asia","Upper middle income",11532.450650273,72.4283658536586,67743052
"TUR","Turkey",2006,"Europe & Central Asia","Upper middle income",13055.5549430397,72.8157317073171,68626337
"TUR","Turkey",2007,"Europe & Central Asia","Upper middle income",14027.411615617,73.1819268292683,69496513
"TUR","Turkey",2008,"Europe & Central Asia","Upper middle income",15177.5228359937,73.5341951219512,70363511
"TUR","Turkey",2009,"Europe & Central Asia","Upper middle income",14715.0887778274,73.8760975609756,71241080
"TUR","Turkey",2010,"Europe & Central Asia","Upper middle income",16195.1849481584,74.2111951219512,72137546
"TUR","Turkey",2011,"Europe & Central Asia","Upper middle income",17997.8242101656,74.5404878048781,73058638
"TUR","Turkey",2012,"Europe & Central Asia","Upper middle income",18186.0350531192,74.8624390243903,73997128
"TUR","Turkey",2013,"Europe & Central Asia","Upper middle income",19020.0650632949,,74932641
"TUV","Tuvalu",1990,"East Asia & Pacific","Upper middle income",1532.8393292698,,9004
"TUV","Tuvalu",1991,"East Asia & Pacific","Upper middle income",1631.39320833063,,9056
"TUV","Tuvalu",1992,"East Asia & Pacific","Upper middle income",1706.28037030844,,9103
"TUV","Tuvalu",1993,"East Asia & Pacific","Upper middle income",1809.80172188169,,9148
"TUV","Tuvalu",1994,"East Asia & Pacific","Upper middle income",2029.43266228645,,9188
"TUV","Tuvalu",1995,"East Asia & Pacific","Upper middle income",1959.80596736335,,9227
"TUV","Tuvalu",1996,"East Asia & Pacific","Upper middle income",1869.06725234576,,9264
"TUV","Tuvalu",1997,"East Asia & Pacific","Upper middle income",2083.76662896176,,9298
"TUV","Tuvalu",1998,"East Asia & Pacific","Upper middle income",2423.49824147303,,9334
"TUV","Tuvalu",1999,"East Asia & Pacific","Upper middle income",2409.42564798673,,9374
"TUV","Tuvalu",2000,"East Asia & Pacific","Upper middle income",2428.76778059309,,9419
"TUV","Tuvalu",2001,"East Asia & Pacific","Upper middle income",2510.81262384964,,9471
"TUV","Tuvalu",2002,"East Asia & Pacific","Upper middle income",2733.35186018207,,9530
"TUV","Tuvalu",2003,"East Asia & Pacific","Upper middle income",2678.03837772163,,9590
"TUV","Tuvalu",2004,"East Asia & Pacific","Upper middle income",2698.650741765,,9646
"TUV","Tuvalu",2005,"East Asia & Pacific","Upper middle income",2666.91440296173,,9694
"TUV","Tuvalu",2006,"East Asia & Pacific","Upper middle income",2796.71123092354,,9732
"TUV","Tuvalu",2007,"East Asia & Pacific","Upper middle income",3043.61552703529,,9764
"TUV","Tuvalu",2008,"East Asia & Pacific","Upper middle income",3341.79008273186,,9788
"TUV","Tuvalu",2009,"East Asia & Pacific","Upper middle income",3212.26103175125,,9808
"TUV","Tuvalu",2010,"East Asia & Pacific","Upper middle income",3156.77680127482,,9827
"TUV","Tuvalu",2011,"East Asia & Pacific","Upper middle income",3488.24835905837,,9844
"TUV","Tuvalu",2012,"East Asia & Pacific","Upper middle income",3551.43689401209,,9860
"TUV","Tuvalu",2013,"East Asia & Pacific","Upper middle income",3645.1579296558,,9876
"TZA","Tanzania",1990,"Sub-Saharan Africa","Low income",666.013506051638,50.4633658536585,25484814
"TZA","Tanzania",1991,"Sub-Saharan Africa","Low income",679.659563099391,50.1441707317073,26337403
"TZA","Tanzania",1992,"Sub-Saharan Africa","Low income",676.195325033826,49.8234390243903,27236099
"TZA","Tanzania",1993,"Sub-Saharan Africa","Low income",677.783202115963,49.5370731707317,28157055
"TZA","Tanzania",1994,"Sub-Saharan Africa","Low income",681.059462633627,49.3130487804878,29067333
"TZA","Tanzania",1995,"Sub-Saharan Africa","Low income",699.05779123517,49.1737317073171,29944302
"TZA","Tanzania",1996,"Sub-Saharan Africa","Low income",723.977918123675,49.1310487804878,30780453
"TZA","Tanzania",1997,"Sub-Saharan Africa","Low income",743.002422621902,49.1828292682927,31586039
"TZA","Tanzania",1998,"Sub-Saharan Africa","Low income",759.90560075974,49.3319268292683,32378333
"TZA","Tanzania",1999,"Sub-Saharan Africa","Low income",788.547819036918,49.5891951219512,33183093
"TZA","Tanzania",2000,"Sub-Saharan Africa","Low income",825.5378014839,49.971512195122,34020512
"TZA","Tanzania",2001,"Sub-Saharan Africa","Low income",872.601000040067,50.4967804878049,34895398
"TZA","Tanzania",2002,"Sub-Saharan Africa","Low income",925.360453980996,51.159487804878,35806497
"TZA","Tanzania",2003,"Sub-Saharan Africa","Low income",982.65931608288,51.9466585365854,36760831
"TZA","Tanzania",2004,"Sub-Saharan Africa","Low income",1059.79948441952,52.8407804878049,37765139
"TZA","Tanzania",2005,"Sub-Saharan Africa","Low income",1142.52831281938,53.8253414634146,38824384
"TZA","Tanzania",2006,"Sub-Saharan Africa","Low income",1221.86606175193,54.8842682926829,39942347
"TZA","Tanzania",2007,"Sub-Saharan Africa","Low income",1305.69767143523,55.9876585365854,41119693
"TZA","Tanzania",2008,"Sub-Saharan Africa","Low income",1388.2745026401,57.0971707317073,42353790
"TZA","Tanzania",2009,"Sub-Saharan Africa","Low income",1439.8378476851,58.1759512195122,43639752
"TZA","Tanzania",2010,"Sub-Saharan Africa","Low income",1513.95998747133,59.1817073170732,44973330
"TZA","Tanzania",2011,"Sub-Saharan Africa","Low income",1595.92174095382,60.0746585365854,46354607
"TZA","Tanzania",2012,"Sub-Saharan Africa","Low income",1685.42661802729,60.8464390243903,47783107
"TZA","Tanzania",2013,"Sub-Saharan Africa","Low income",1775.05858032604,,49253126
"UGA","Uganda",1990,"Sub-Saharan Africa","Low income",420.854516768807,47.5006585365854,17534839
"UGA","Uganda",1991,"Sub-Saharan Africa","Low income",443.252492344102,47.0550487804878,18156095
"UGA","Uganda",1992,"Sub-Saharan Africa","Low income",453.07942440847,46.6409024390244,18788440
"UGA","Uganda",1993,"Sub-Saharan Africa","Low income",485.89532891857,46.2970731707317,19430461
"UGA","Uganda",1994,"Sub-Saharan Africa","Low income",510.88324865303,46.0583902439024,20081152
"UGA","Uganda",1995,"Sub-Saharan Africa","Low income",563.15295799721,45.9662195121951,20740726
"UGA","Uganda",1996,"Sub-Saharan Africa","Low income",605.951315646148,46.0543902439024,21407693
"UGA","Uganda",1997,"Sub-Saharan Africa","Low income",627.959960114929,46.3228048780488,22084527
"UGA","Uganda",1998,"Sub-Saharan Africa","Low income",645.565537440904,46.7633414634146,22780451
"UGA","Uganda",1999,"Sub-Saharan Africa","Low income",685.653037812574,47.3648780487805,23507800
"UGA","Uganda",2000,"Sub-Saharan Africa","Low income",700.436883081047,48.1093658536585,24275641
"UGA","Uganda",2001,"Sub-Saharan Africa","Low income",729.123768462026,48.9728048780488,25088033
"UGA","Uganda",2002,"Sub-Saharan Africa","Low income",778.418079227322,49.912756097561,25943441
"UGA","Uganda",2003,"Sub-Saharan Africa","Low income",817.137412721097,50.8887804878049,26838428
"UGA","Uganda",2004,"Sub-Saharan Africa","Low income",866.752578824046,51.8713658536585,27766986
"UGA","Uganda",2005,"Sub-Saharan Africa","Low income",919.567680533617,52.8399268292683,28724869
"UGA","Uganda",2006,"Sub-Saharan Africa","Low income",1015.18440710456,53.7878536585366,29711397
"UGA","Uganda",2007,"Sub-Saharan Africa","Low income",1092.5221633718,54.7176341463415,30728747
"UGA","Uganda",2008,"Sub-Saharan Africa","Low income",1170.5804423002,55.6243902439024,31778799
"UGA","Uganda",2009,"Sub-Saharan Africa","Low income",1223.5593857063,56.491756097561,32864328
"UGA","Uganda",2010,"Sub-Saharan Africa","Low income",1267.83950444451,57.2965365853659,33987213
"UGA","Uganda",2011,"Sub-Saharan Africa","Low income",1334.10487666108,58.0175365853659,35148064
"UGA","Uganda",2012,"Sub-Saharan Africa","Low income",1358.14502296728,58.6479756097561,36345860
"UGA","Uganda",2013,"Sub-Saharan Africa","Low income",1413.15463013282,,37578876
"UKR","Ukraine",1990,"Europe & Central Asia","Lower middle income",6797.78499171443,70.1365853658537,51892000
"UKR","Ukraine",1991,"Europe & Central Asia","Lower middle income",6419.04380495761,68.8780487804878,52000470
"UKR","Ukraine",1992,"Europe & Central Asia","Lower middle income",5911.63270490517,68.8780487804878,52150266
"UKR","Ukraine",1993,"Europe & Central Asia","Lower middle income",5188.57956152258,67.8780487804878,52179210
"UKR","Ukraine",1994,"Europe & Central Asia","Lower middle income",4103.8657018262,67.8731707317073,51921041
"UKR","Ukraine",1995,"Europe & Central Asia","Lower middle income",3707.61609650908,67.1170731707317,51512299
"UKR","Ukraine",1996,"Europe & Central Asia","Lower middle income",3427.95288994857,67.3107317073171,51057189
"UKR","Ukraine",1997,"Europe & Central Asia","Lower middle income",3413.29082032947,67.2953658536585,50594105
"UKR","Ukraine",1998,"Europe & Central Asia","Lower middle income",3415.14450676567,67.9682926829268,50143939
"UKR","Ukraine",1999,"Europe & Central Asia","Lower middle income",3489.85768779151,68.1939024390244,49673350
"UKR","Ukraine",2000,"Europe & Central Asia","Lower middle income",3818.24184508932,67.8634146341464,49175848
"UKR","Ukraine",2001,"Europe & Central Asia","Lower middle income",4307.57404384084,68.2870731707317,48683865
"UKR","Ukraine",2002,"Europe & Central Asia","Lower middle income",4647.04080414395,68.2756097560976,48202500
"UKR","Ukraine",2003,"Europe & Central Asia","Lower middle income",5227.43886629792,68.2107317073171,47812950
"UKR","Ukraine",2004,"Europe & Central Asia","Lower middle income",6066.80872824772,68.1853658536585,47451600
"UKR","Ukraine",2005,"Europe & Central Asia","Lower middle income",6478.35581654964,67.9568292682927,47105150
"UKR","Ukraine",2006,"Europe & Central Asia","Lower middle income",7213.51675696308,68.0775609756098,46787750
"UKR","Ukraine",2007,"Europe & Central Asia","Lower middle income",8038.74805524774,68.2221951219512,46509350
"UKR","Ukraine",2008,"Europe & Central Asia","Lower middle income",8427.80965340195,68.2514634146342,46258200
"UKR","Ukraine",2009,"Europe & Central Asia","Lower middle income",7269.28704916805,69.19,46053300
"UKR","Ukraine",2010,"Europe & Central Asia","Lower middle income",7697.98394903447,70.2756097560976,45870700
"UKR","Ukraine",2011,"Europe & Central Asia","Lower middle income",8295.16917095255,70.8092682926829,45706100
"UKR","Ukraine",2012,"Europe & Central Asia","Lower middle income",8482.25098125974,70.9441463414634,45593300
"UKR","Ukraine",2013,"Europe & Central Asia","Lower middle income",8789.98200051008,,45489600
"URY","Uruguay",1990,"Latin America & Caribbean","High income",6221.96182001727,72.5395365853659,3109941
"URY","Uruguay",1991,"Latin America & Caribbean","High income",6608.98163025254,72.7190487804878,3131936
"URY","Uruguay",1992,"Latin America & Caribbean","High income",7243.31949940168,72.9073170731707,3154657
"URY","Uruguay",1993,"Latin America & Caribbean","High income",7557.39003538117,73.1063902439024,3177867
"URY","Uruguay",1994,"Latin America & Caribbean","High income",8219.43920117867,73.3172682926829,3201235
"URY","Uruguay",1995,"Latin America & Caribbean","High income",8210.22341169287,73.5394634146342,3224383
"URY","Uruguay",1996,"Latin America & Caribbean","High income",8763.10210830724,73.7678780487805,3247585
"URY","Uruguay",1997,"Latin America & Caribbean","High income",9607.89012942478,73.9969268292683,3270549
"URY","Uruguay",1998,"Latin America & Caribbean","High income",10085.8284761928,74.223,3291677
"URY","Uruguay",1999,"Latin America & Caribbean","High income",9979.65945130191,74.4435609756098,3308884
"URY","Uruguay",2000,"Latin America & Caribbean","High income",9974.10250406732,74.6600975609756,3320841
"URY","Uruguay",2001,"Latin America & Caribbean","High income",9791.64931732118,74.8726097560976,3326762
"URY","Uruguay",2002,"Latin America & Caribbean","High income",9171.13529952318,75.0861219512195,3327500
"URY","Uruguay",2003,"Latin America & Caribbean","High income",9435.1816133415,75.2996829268293,3325411
"URY","Uruguay",2004,"Latin America & Caribbean","High income",10184.398640552,75.5132682926829,3323822
"URY","Uruguay",2005,"Latin America & Caribbean","High income",11291.7227247398,75.7228536585366,3325155
"URY","Uruguay",2006,"Latin America & Caribbean","High income",12097.3614195566,75.9249512195122,3330217
"URY","Uruguay",2007,"Latin America & Caribbean","High income",13199.9955319505,76.1160487804878,3338384
"URY","Uruguay",2008,"Latin America & Caribbean","High income",14374.9191736084,76.2951219512195,3348898
"URY","Uruguay",2009,"Latin America & Caribbean","High income",14777.9797729956,76.4611707317073,3360431
"URY","Uruguay",2010,"Latin America & Caribbean","High income",16160.7881120594,76.6162195121951,3371982
"URY","Uruguay",2011,"Latin America & Caribbean","High income",17644.9764789996,76.7642682926829,3383486
"URY","Uruguay",2012,"Latin America & Caribbean","High income",18558.2965135294,76.9078292682927,3395253
"URY","Uruguay",2013,"Latin America & Caribbean","High income",19594.3695607622,,3407062
"USA","United States",1990,"North America","High income",23954.5234213194,75.2146341463415,249623000
"USA","United States",1991,"North America","High income",24404.9948415098,75.3658536585366,252981000
"USA","United States",1992,"North America","High income",25492.9555501844,75.6421951219512,256514000
"USA","United States",1993,"North America","High income",26464.7832594,75.419512195122,259919000
"USA","United States",1994,"North America","High income",27776.8065489537,75.5743902439025,263126000
"USA","United States",1995,"North America","High income",28782.3252390359,75.6219512195122,266278000
"USA","United States",1996,"North America","High income",30068.2272062481,75.9965853658537,269394000
"USA","United States",1997,"North America","High income",31572.6352156739,76.4292682926829,272657000
"USA","United States",1998,"North America","High income",32949.3137674277,76.5804878048781,275854000
"USA","United States",1999,"North America","High income",34620.8428899083,76.5829268292683,279040000
"USA","United States",2000,"North America","High income",36449.9295407566,76.6365853658537,282162411
"USA","United States",2001,"North America","High income",37273.5338837173,76.7365853658537,284968955
"USA","United States",2002,"North America","High income",38165.9891663245,76.8365853658537,287625193
"USA","United States",2003,"North America","High income",39677.3017578944,76.9878048780488,290107933
"USA","United States",2004,"North America","High income",41921.7141351042,77.3390243902439,292805298
"USA","United States",2005,"North America","High income",44307.8326033388,77.3390243902439,295516599
"USA","United States",2006,"North America","High income",46437.1073344911,77.5878048780488,298379912
"USA","United States",2007,"North America","High income",48061.4214715144,77.8390243902439,301231207
"USA","United States",2008,"North America","High income",48401.48653262,77.9390243902439,304093966
"USA","United States",2009,"North America","High income",47001.42821924,78.090243902439,306771529
"USA","United States",2010,"North America","High income",48377.3938455507,78.5414634146342,309326295
"USA","United States",2011,"North America","High income",49803.4928552677,78.6414634146341,311582564
"USA","United States",2012,"North America","High income",51495.8748453219,78.7414634146342,313873685
"USA","United States",2013,"North America","High income",53041.9814055623,,316128839
"UZB","Uzbekistan",1990,"Europe & Central Asia","Lower middle income",1968.81376389544,66.6841707317073,20510000
"UZB","Uzbekistan",1991,"Europe & Central Asia","Lower middle income",1981.37910254171,66.5062682926829,20952000
"UZB","Uzbekistan",1992,"Europe & Central Asia","Lower middle income",1757.89437461337,66.3592682926829,21449000
"UZB","Uzbekistan",1993,"Europe & Central Asia","Lower middle income",1718.87804837843,66.2722682926829,21942000
"UZB","Uzbekistan",1994,"Europe & Central Asia","Lower middle income",1631.7579652974,66.2588048780488,22377000
"UZB","Uzbekistan",1995,"Europe & Central Asia","Lower middle income",1621.27568435175,66.3168292682927,22785000
"UZB","Uzbekistan",1996,"Europe & Central Asia","Lower middle income",1647.07993507139,66.4317804878049,23225000
"UZB","Uzbekistan",1997,"Europe & Central Asia","Lower middle income",1729.62780808562,66.5711219512195,23667000
"UZB","Uzbekistan",1998,"Europe & Central Asia","Lower middle income",1794.45409746583,66.7087804878049,24051000
"UZB","Uzbekistan",1999,"Europe & Central Asia","Lower middle income",1878.05566317348,66.8333170731707,24311650
"UZB","Uzbekistan",2000,"Europe & Central Asia","Lower middle income",1966.45693812781,66.9407804878049,24650400
"UZB","Uzbekistan",2001,"Europe & Central Asia","Lower middle income",2069.35023142918,67.0292682926829,24964450
"UZB","Uzbekistan",2002,"Europe & Central Asia","Lower middle income",2158.56342991293,67.1083658536586,25271850
"UZB","Uzbekistan",2003,"Europe & Central Asia","Lower middle income",2267.513534145,67.1866097560976,25567650
"UZB","Uzbekistan",2004,"Europe & Central Asia","Lower middle income",2480.42376559754,67.2650243902439,25864350
"UZB","Uzbekistan",2005,"Europe & Central Asia","Lower middle income",2707.75194783553,67.3470487804878,26167000
"UZB","Uzbekistan",2006,"Europe & Central Asia","Lower middle income",2958.39092591979,67.4351463414634,26488250
"UZB","Uzbekistan",2007,"Europe & Central Asia","Lower middle income",3278.8054028838,67.5297073170732,26868000
"UZB","Uzbekistan",2008,"Europe & Central Asia","Lower middle income",3584.83704102145,67.6321707317073,27302800
"UZB","Uzbekistan",2009,"Europe & Central Asia","Lower middle income",3840.40136314578,67.7420243902439,27767400
"UZB","Uzbekistan",2010,"Europe & Central Asia","Lower middle income",4100.52013470676,67.858756097561,28562400
"UZB","Uzbekistan",2011,"Europe & Central Asia","Lower middle income",4412.47419290824,67.9803902439024,29339400
"UZB","Uzbekistan",2012,"Europe & Central Asia","Lower middle income",4789.1804555122,68.104,29774500
"UZB","Uzbekistan",2013,"Europe & Central Asia","Lower middle income",5168.28603457276,,30241100
"VCT","St. Vincent and the Grenadines",1990,"Latin America & Caribbean","Upper middle income",3700.80313782882,70.0766585365854,107509
"VCT","St. Vincent and the Grenadines",1991,"Latin America & Caribbean","Upper middle income",3836.26798187199,70.2374390243903,107811
"VCT","St. Vincent and the Grenadines",1992,"Latin America & Caribbean","Upper middle income",4211.54754021765,70.3681463414634,108001
"VCT","St. Vincent and the Grenadines",1993,"Latin America & Caribbean","Upper middle income",4314.85342647156,70.4666097560976,108097
"VCT","St. Vincent and the Grenadines",1994,"Latin America & Caribbean","Upper middle income",4272.89921076233,70.5362682926829,108129
"VCT","St. Vincent and the Grenadines",1995,"Latin America & Caribbean","Upper middle income",4406.09991068251,70.577512195122,108122
"VCT","St. Vincent and the Grenadines",1996,"Latin America & Caribbean","Upper middle income",4548.37460225422,70.5917804878049,108078
"VCT","St. Vincent and the Grenadines",1997,"Latin America & Caribbean","Upper middle income",5244.55397504785,70.5876585365854,108001
